loan_id,origination_date,sector,region,years_trading,turnover_gbp,employees,ebitda_margin,leverage,interest_coverage,loan_amount_gbp,term_months,secured,ltv,bureau_score,days_past_due,default_12m,lgd,ead_gbp,boe_base_rate,uk_unemployment_rate,uk_gdp_yoy
UKSME-104282,2023-06-28,Construction,South East,5.7,408565.0,2,0.2339,0.81,17.66,46109.0,72,1,0.686,499,0,0,0.23,45578.0,5.25,4.3,0.6
UKSME-104283,2023-10-28,Retail,London,9.4,2688375.0,17,0.182,0.05,259.96,170750.0,36,1,0.576,869,0,0,0.259,158739.0,5.25,4.3,0.6
UKSME-104284,2022-05-03,Construction,Yorkshire,11.1,229407.0,1,0.1593,3.3,4.32,20078.0,36,0,,662,0,0,0.328,19688.0,5.25,4.3,0.6
UKSME-104285,2022-09-17,Hospitality,West Midlands,5.0,1528710.0,8,0.1265,2.32,6.17,251733.0,48,0,,642,0,0,0.727,192738.0,5.25,4.3,0.6
UKSME-104286,2022-05-25,Technology,South East,8.8,262178.0,2,0.0701,2.93,4.87,16909.0,120,0,,734,15,0,0.633,16276.0,5.25,4.3,0.6
UKSME-104287,2023-11-03,Healthcare,Scotland,10.9,698822.0,7,0.0996,6.21,2.3,37657.0,48,0,,736,0,0,0.59,32995.0,5.25,4.3,0.6
UKSME-104288,2024-04-24,Hospitality,North East,3.5,1837176.0,20,0.0668,9.89,1.44,1329553.0,72,0,,679,0,1,0.537,1050870.0,5.25,4.3,0.6
UKSME-104289,2022-10-28,Construction,South East,4.6,643868.0,6,0.0738,2.59,5.52,43308.0,60,1,0.598,702,0,0,0.263,32974.0,5.25,4.3,0.6
UKSME-104290,2023-09-26,Technology,East of England,6.4,2643699.0,29,0.1017,4.0,3.57,48572.0,60,0,,693,0,0,0.622,42504.0,5.25,4.3,0.6
UKSME-104291,2022-09-10,Wholesale,South West,9.6,287802.0,1,-0.0032,122.4,-0.11,65528.0,72,1,0.341,784,0,1,0.05,65518.0,5.25,4.3,0.6
UKSME-104292,2024-06-19,Technology,South East,3.5,1524016.0,12,0.1755,1.88,7.6,71290.0,72,0,,605,0,0,0.528,65147.0,5.25,4.3,0.6
UKSME-104293,2022-08-23,Real Estate,South West,13.4,1490768.0,13,0.1692,1.03,13.88,101951.0,120,1,0.466,740,5,0,0.466,80622.0,5.25,4.3,0.6
UKSME-104294,2024-04-27,Technology,Wales,10.2,33340.0,1,0.1349,5.24,2.72,37419.0,48,1,0.648,696,0,0,0.345,28307.0,5.25,4.3,0.6
UKSME-104295,2021-08-04,Retail,London,23.8,1499718.0,9,0.0931,3.37,4.23,49053.0,36,0,,723,35,0,0.665,42422.0,5.25,4.3,0.6
UKSME-104296,2022-01-26,Professional Services,South East,8.7,611812.0,7,0.0566,10.45,1.37,83566.0,36,0,,722,5,0,0.68,77922.0,5.25,4.3,0.6
UKSME-104297,2022-03-15,Wholesale,West Midlands,6.3,1485508.0,8,0.1286,2.67,5.34,173214.0,60,1,1.2,718,0,1,0.301,144213.0,5.25,4.3,0.6
UKSME-104298,2023-12-29,Transport,North West,7.3,288321.0,2,0.1183,2.67,5.36,17849.0,72,0,,699,0,1,0.453,13704.0,5.25,4.3,0.6
UKSME-104299,2024-04-18,Transport,Scotland,3.1,2821390.0,19,0.1474,1.82,7.83,271767.0,84,0,,579,0,0,0.363,229441.0,5.25,4.3,0.6
UKSME-104300,2021-10-22,Retail,North West,13.2,4088700.0,44,0.1135,7.03,2.03,152036.0,24,0,,600,0,0,0.696,131744.0,5.25,4.3,0.6
UKSME-104301,2023-05-24,Real Estate,London,7.1,628143.0,4,0.0642,2.19,6.51,43542.0,24,1,0.672,805,0,0,0.237,38778.0,5.25,4.3,0.6
UKSME-104302,2022-11-20,Professional Services,London,10.3,8706016.0,64,0.1208,6.65,2.15,180310.0,36,0,,582,0,0,0.308,154591.0,5.25,4.3,0.6
UKSME-104303,2021-06-21,Retail,West Midlands,16.7,414942.0,2,0.0871,1.18,12.15,28276.0,36,1,0.818,673,65,0,0.279,21979.0,5.25,4.3,0.6
UKSME-104304,2022-02-11,Healthcare,North West,11.7,11786394.0,110,0.1854,2.08,6.87,101021.0,84,1,0.977,790,0,0,0.219,78541.0,5.25,4.3,0.6
UKSME-104305,2021-08-31,Real Estate,Wales,15.4,905830.0,5,0.1103,4.14,3.45,87816.0,72,1,0.376,819,0,1,0.316,75527.0,5.25,4.3,0.6
UKSME-104306,2024-06-08,Technology,London,22.0,992454.0,8,0.0213,17.03,0.84,64479.0,72,1,0.358,730,0,0,0.294,49465.0,5.25,4.3,0.6
UKSME-104307,2022-04-19,Healthcare,West Midlands,2.4,873923.0,10,0.1839,1.92,7.43,103326.0,24,0,,764,0,0,0.334,86367.0,5.25,4.3,0.6
UKSME-104308,2022-09-17,Transport,North West,11.0,1076030.0,10,0.0758,3.56,4.01,10010.0,48,1,0.488,730,0,0,0.256,8064.0,5.25,4.3,0.6
UKSME-104309,2024-06-11,Technology,East of England,5.7,572041.0,4,0.1496,2.69,5.31,11936.0,72,1,0.779,719,15,0,0.112,9255.0,5.25,4.3,0.6
UKSME-104310,2022-02-21,Technology,Yorkshire,4.4,135858.0,1,0.0865,6.59,2.17,36033.0,36,0,,707,0,0,0.695,29834.0,5.25,4.3,0.6
UKSME-104311,2021-11-11,Transport,London,5.9,2928418.0,16,0.0951,3.52,4.06,81080.0,60,1,0.623,727,35,0,0.05,77721.0,5.25,4.3,0.6
UKSME-104312,2022-07-02,Transport,East of England,11.4,907503.0,6,0.0837,5.6,2.55,28609.0,72,1,0.905,830,0,1,0.141,26849.0,5.25,4.3,0.6
UKSME-104313,2021-04-03,Construction,East Midlands,22.5,318836.0,2,0.0534,7.19,1.99,315531.0,60,0,,693,0,0,0.881,262265.0,5.25,4.3,0.6
UKSME-104314,2022-06-10,Professional Services,East of England,7.7,1527508.0,9,0.0786,4.4,3.25,117511.0,12,0,,752,5,1,0.662,92686.0,5.25,4.3,0.6
UKSME-104315,2024-05-20,Professional Services,London,9.8,831497.0,11,0.0944,2.65,5.38,43203.0,24,1,0.655,600,0,0,0.295,35602.0,5.25,4.3,0.6
UKSME-104316,2023-04-01,Transport,North West,16.3,1895475.0,10,0.1304,2.09,6.83,317321.0,36,1,0.625,763,0,0,0.403,294882.0,5.25,4.3,0.6
UKSME-104317,2022-01-17,Real Estate,East of England,11.8,1545304.0,13,0.0729,6.17,2.31,41778.0,120,0,,805,0,0,0.683,35002.0,5.25,4.3,0.6
UKSME-104318,2022-06-23,Retail,East Midlands,6.2,6688230.0,82,0.0635,0.2,71.81,77663.0,84,1,0.778,740,0,0,0.282,68296.0,5.25,4.3,0.6
UKSME-104319,2022-09-09,Healthcare,South West,6.8,401830.0,2,0.1269,2.09,6.85,31549.0,72,0,,719,0,0,0.69,31262.0,5.25,4.3,0.6
UKSME-104320,2022-07-17,Wholesale,West Midlands,13.1,1612006.0,11,0.1377,3.89,3.67,283916.0,36,0,,657,0,0,0.853,250981.0,5.25,4.3,0.6
UKSME-104321,2022-11-05,Real Estate,South East,12.1,2843450.0,16,0.1229,4.65,3.07,33098.0,72,1,0.512,649,0,0,0.241,27568.0,5.25,4.3,0.6
UKSME-104322,2021-10-12,Transport,South East,4.8,1496118.0,11,0.0603,0.17,86.18,294065.0,72,1,0.647,771,0,0,0.29,220638.0,5.25,4.3,0.6
UKSME-104323,2023-07-08,Wholesale,Yorkshire,1.6,137293.0,1,0.0451,1.38,6.2,44650.0,60,0,,663,0,0,0.815,38556.0,5.25,4.3,0.6
UKSME-104324,2024-05-26,Wholesale,Scotland,6.2,1249396.0,8,0.0689,7.73,1.85,109170.0,60,0,,610,0,0,0.829,101205.0,5.25,4.3,0.6
UKSME-104325,2021-08-20,Real Estate,Wales,6.6,141438.0,1,0.1307,3.15,4.53,381645.0,36,0,,754,0,0,0.791,319644.0,5.25,4.3,0.6
UKSME-104326,2021-06-13,Construction,East Midlands,16.0,403725.0,4,0.0945,3.54,4.04,57421.0,48,0,,660,0,0,0.781,49449.0,5.25,4.3,0.6
UKSME-104327,2023-03-22,Wholesale,Scotland,7.8,114552.0,1,0.1293,4.04,3.54,66815.0,84,1,0.435,592,0,0,0.387,63058.0,5.25,4.3,0.6
UKSME-104328,2023-10-01,Real Estate,West Midlands,5.4,18017633.0,104,0.0372,4.43,3.22,59264.0,24,0,,496,0,1,0.48,57460.0,5.25,4.3,0.6
UKSME-104329,2023-11-17,Wholesale,East Midlands,15.5,220982.0,2,0.1992,1.0,14.26,22979.0,60,1,0.684,730,0,0,0.239,22032.0,5.25,4.3,0.6
UKSME-104330,2023-02-08,Wholesale,West Midlands,7.1,132303.0,1,0.1025,4.98,2.87,31239.0,36,1,0.78,646,0,0,0.162,26780.0,5.25,4.3,0.6
UKSME-104331,2022-07-16,Hospitality,London,12.3,1173731.0,8,0.1266,2.69,5.3,68414.0,60,1,0.473,729,0,0,0.359,56430.0,5.25,4.3,0.6
UKSME-104332,2021-03-28,Professional Services,Scotland,24.2,725917.0,5,0.0558,5.9,2.42,80658.0,84,1,0.496,694,0,0,0.363,71857.0,5.25,4.3,0.6
UKSME-104333,2023-09-04,Transport,London,12.2,1072393.0,8,0.0731,8.81,1.62,249189.0,72,0,,544,0,0,0.277,212047.0,5.25,4.3,0.6
UKSME-104334,2021-05-13,Wholesale,London,1.3,1385893.0,9,-0.047,38.13,-24.38,128436.0,48,0,,745,0,0,0.685,100397.0,5.25,4.3,0.6
UKSME-104335,2022-09-21,Retail,East Midlands,14.2,3319619.0,22,0.154,1.81,7.87,42556.0,120,1,0.535,516,0,0,0.379,37305.0,5.25,4.3,0.6
UKSME-104336,2023-08-06,Retail,Yorkshire,5.0,577055.0,3,0.1363,2.35,6.08,38955.0,60,1,0.666,702,0,1,0.307,32695.0,5.25,4.3,0.6
UKSME-104337,2023-03-15,Manufacturing,Yorkshire,13.5,536639.0,5,0.1466,1.09,13.1,80471.0,48,1,0.694,670,0,0,0.237,65023.0,5.25,4.3,0.6
UKSME-104338,2022-02-07,Manufacturing,London,2.6,1333749.0,9,0.1221,2.84,5.04,505000.0,60,0,,633,0,0,0.652,404391.0,5.25,4.3,0.6
UKSME-104339,2024-06-24,Manufacturing,London,13.7,860899.0,8,0.1782,3.89,3.67,36378.0,48,0,,731,35,0,0.591,34117.0,5.25,4.3,0.6
UKSME-104340,2024-02-21,Real Estate,East Midlands,10.2,3111664.0,42,0.1661,4.88,2.93,52180.0,36,1,0.206,800,0,1,0.05,46237.0,5.25,4.3,0.6
UKSME-104341,2021-10-04,Construction,East of England,9.1,567569.0,5,0.1027,2.44,5.87,248629.0,60,1,0.747,696,0,0,0.101,237646.0,5.25,4.3,0.6
UKSME-104342,2022-04-09,Real Estate,South East,9.1,155714.0,1,0.132,1.73,8.26,70895.0,24,1,0.371,700,0,0,0.184,70829.0,5.25,4.3,0.6
UKSME-104343,2021-04-16,Construction,London,6.0,1009194.0,9,0.0858,4.38,3.26,102470.0,72,1,0.894,646,0,0,0.272,100902.0,5.25,4.3,0.6
UKSME-104344,2021-08-01,Transport,London,12.5,738726.0,4,0.1515,0.39,36.3,83541.0,60,1,0.738,778,35,0,0.41,67581.0,5.25,4.3,0.6
UKSME-104345,2023-05-22,Transport,London,5.5,512122.0,3,0.0835,4.8,2.98,149595.0,60,0,,699,0,1,0.702,143590.0,5.25,4.3,0.6
UKSME-104346,2023-11-18,Transport,Scotland,6.5,1077899.0,8,0.1507,2.91,4.92,90493.0,84,1,0.369,555,0,0,0.228,80704.0,5.25,4.3,0.6
UKSME-104347,2022-08-30,Transport,South East,3.0,4755864.0,37,0.1182,2.79,5.12,146350.0,60,1,0.774,638,0,0,0.251,134109.0,5.25,4.3,0.6
UKSME-104348,2022-09-25,Retail,East of England,13.4,2098161.0,11,0.0913,4.9,2.91,48515.0,84,0,,618,15,0,0.673,45777.0,5.25,4.3,0.6
UKSME-104349,2021-10-18,Real Estate,Wales,8.8,220039.0,2,0.1943,2.71,5.27,197600.0,72,0,,495,0,0,0.409,154051.0,5.25,4.3,0.6
UKSME-104350,2023-03-04,Professional Services,South West,5.3,386454.0,2,0.116,2.75,5.2,181088.0,84,0,,691,0,0,0.695,156144.0,5.25,4.3,0.6
UKSME-104351,2022-10-14,Hospitality,East Midlands,9.3,1962637.0,12,0.0944,4.01,3.56,23050.0,72,1,0.321,545,5,0,0.234,19063.0,5.25,4.3,0.6
UKSME-104352,2021-04-09,Real Estate,East of England,18.2,159885.0,1,0.0826,5.64,2.53,167905.0,120,1,0.394,915,5,0,0.2,162458.0,5.25,4.3,0.6
UKSME-104353,2023-04-02,Technology,London,22.6,841615.0,5,0.0833,2.68,5.34,22529.0,24,0,,644,0,0,0.574,18920.0,5.25,4.3,0.6
UKSME-104354,2021-07-21,Construction,East Midlands,3.7,741123.0,5,-0.021,267.3,-0.83,11792.0,48,0,,786,35,1,0.585,11719.0,5.25,4.3,0.6
UKSME-104355,2021-09-18,Transport,London,7.5,4523708.0,32,0.1987,0.89,15.97,137846.0,36,0,,624,15,0,0.674,110382.0,5.25,4.3,0.6
UKSME-104356,2021-02-09,Hospitality,South West,6.1,2702303.0,17,0.208,1.17,12.21,99357.0,48,1,0.921,735,35,0,0.485,88245.0,5.25,4.3,0.6
UKSME-104357,2023-10-26,Wholesale,East of England,3.2,3766877.0,23,0.0341,14.39,0.99,51026.0,24,1,0.789,614,0,0,0.325,46509.0,5.25,4.3,0.6
UKSME-104358,2024-06-22,Technology,North West,7.1,1291068.0,8,0.1123,1.14,12.53,745382.0,84,1,0.635,717,0,0,0.25,683801.0,5.25,4.3,0.6
UKSME-104359,2024-04-28,Real Estate,Yorkshire,10.2,525568.0,3,0.0876,2.34,6.11,102543.0,48,1,0.856,630,0,0,0.395,83652.0,5.25,4.3,0.6
UKSME-104360,2023-11-07,Hospitality,West Midlands,28.0,1808427.0,20,0.0951,3.76,3.8,418227.0,72,1,0.812,620,0,0,0.081,362468.0,5.25,4.3,0.6
UKSME-104361,2024-01-15,Construction,South East,10.4,1203329.0,10,0.0053,62.76,0.23,915480.0,60,0,,600,65,1,0.687,688063.0,5.25,4.3,0.6
UKSME-104362,2024-04-12,Real Estate,North East,5.7,3091344.0,21,0.0895,3.22,4.43,219210.0,72,1,0.569,811,0,0,0.287,192458.0,5.25,4.3,0.6
UKSME-104363,2023-10-15,Transport,Yorkshire,30.1,1155053.0,8,0.1423,3.02,4.72,51636.0,60,0,,761,0,0,0.745,41897.0,5.25,4.3,0.6
UKSME-104364,2021-07-27,Transport,North East,15.7,2499446.0,15,0.1715,1.31,10.88,101742.0,84,0,,639,0,0,0.659,100968.0,5.25,4.3,0.6
UKSME-104365,2023-10-25,Manufacturing,North West,6.6,584104.0,5,0.0793,1.45,9.87,106194.0,60,0,,765,0,0,0.592,81154.0,5.25,4.3,0.6
UKSME-104366,2021-01-12,Wholesale,London,3.0,308879.0,3,0.1067,4.23,3.37,312397.0,72,1,0.621,701,0,0,0.212,255189.0,5.25,4.3,0.6
UKSME-104367,2022-05-30,Construction,Scotland,9.3,176051.0,1,0.1169,4.84,2.95,24933.0,12,0,,545,0,0,0.737,24631.0,5.25,4.3,0.6
UKSME-104368,2021-05-17,Hospitality,East of England,15.0,1535105.0,11,-0.0568,666.75,-1.87,69191.0,48,1,0.852,698,0,0,0.101,55925.0,5.25,4.3,0.6
UKSME-104369,2021-10-19,Professional Services,East of England,12.6,1158654.0,9,0.1359,1.62,8.81,51603.0,24,1,0.991,676,0,0,0.229,41797.0,5.25,4.3,0.6
UKSME-104370,2021-02-04,Healthcare,Yorkshire,4.5,4978672.0,29,0.1999,1.1,12.99,64511.0,48,0,,605,0,0,0.719,56137.0,5.25,4.3,0.6
UKSME-104371,2022-09-12,Real Estate,West Midlands,9.7,773321.0,4,-0.0059,202.43,-0.32,102756.0,48,1,0.821,497,0,1,0.266,90713.0,5.25,4.3,0.6
UKSME-104372,2023-08-09,Technology,London,3.8,675486.0,6,0.1737,0.42,33.9,100030.0,60,0,,690,0,0,0.545,87362.0,5.25,4.3,0.6
UKSME-104373,2022-08-30,Technology,Yorkshire,1.9,2561049.0,26,0.0727,5.88,2.43,137444.0,36,0,,633,0,1,0.792,122674.0,5.25,4.3,0.6
UKSME-104374,2023-05-16,Transport,Yorkshire,14.5,401824.0,3,-0.0025,89.42,-0.16,22141.0,48,0,,707,0,0,0.717,21467.0,5.25,4.3,0.6
UKSME-104375,2022-06-15,Healthcare,West Midlands,16.5,3216555.0,33,0.0824,4.98,2.87,407184.0,60,0,,728,0,0,0.414,379223.0,5.25,4.3,0.6
UKSME-104376,2021-10-18,Hospitality,East of England,20.4,2784556.0,16,0.0456,15.8,0.9,70757.0,48,0,,763,0,0,0.837,59374.0,5.25,4.3,0.6
UKSME-104377,2021-10-12,Professional Services,Yorkshire,11.1,1792490.0,18,0.1739,1.49,9.58,70910.0,36,0,,658,0,0,0.756,62649.0,5.25,4.3,0.6
UKSME-104378,2022-10-20,Healthcare,Scotland,3.3,267116.0,1,0.1348,0.85,16.76,100485.0,48,1,0.348,785,0,0,0.3,88379.0,5.25,4.3,0.6
UKSME-104379,2023-03-26,Construction,East of England,8.6,1837706.0,20,0.026,25.47,0.56,33932.0,48,1,0.287,714,0,0,0.367,27441.0,5.25,4.3,0.6
UKSME-104380,2022-04-14,Hospitality,West Midlands,3.7,1781399.0,14,0.1064,3.71,3.85,76344.0,84,1,0.549,690,0,0,0.341,58570.0,5.25,4.3,0.6
UKSME-104381,2022-11-29,Wholesale,London,15.8,1977781.0,23,0.059,5.85,2.44,37784.0,36,1,0.628,607,0,1,0.171,36060.0,5.25,4.3,0.6
UKSME-104382,2022-04-09,Manufacturing,East of England,11.4,1417324.0,12,0.1096,2.31,6.17,44723.0,60,0,,783,0,0,0.746,43946.0,5.25,4.3,0.6
UKSME-104383,2022-07-16,Retail,Wales,8.0,507408.0,4,0.1153,0.09,58.52,192593.0,84,0,,712,35,0,0.524,144838.0,5.25,4.3,0.6
UKSME-104384,2023-03-29,Real Estate,Scotland,3.4,686475.0,7,0.1756,0.06,120.55,27317.0,48,1,0.564,616,0,0,0.136,20914.0,5.25,4.3,0.6
UKSME-104385,2023-12-12,Manufacturing,London,12.2,1706079.0,21,0.0743,8.21,1.74,819103.0,60,1,0.501,792,0,0,0.157,624780.0,5.25,4.3,0.6
UKSME-104386,2023-02-02,Retail,South West,16.7,1824315.0,14,0.1811,3.17,4.51,14578.0,36,0,,698,15,0,0.832,14104.0,5.25,4.3,0.6
UKSME-104387,2023-07-03,Real Estate,South West,16.9,6990826.0,47,0.152,0.61,23.43,46634.0,24,0,,661,0,0,0.722,40673.0,5.25,4.3,0.6
UKSME-104388,2023-07-20,Wholesale,South West,11.5,2940563.0,26,0.086,8.44,1.69,154015.0,36,0,,684,0,0,0.557,134704.0,5.25,4.3,0.6
UKSME-104389,2024-05-04,Retail,Scotland,5.4,607370.0,4,0.0842,1.28,11.14,31946.0,48,0,,656,0,0,0.393,27439.0,5.25,4.3,0.6
UKSME-104390,2022-02-17,Wholesale,Yorkshire,8.0,1696889.0,12,0.1057,3.1,4.61,107820.0,48,1,0.615,741,65,0,0.343,94646.0,5.25,4.3,0.6
UKSME-104391,2021-01-02,Construction,East of England,8.8,909796.0,6,0.0925,3.45,4.14,27903.0,24,0,,680,0,0,0.95,21565.0,5.25,4.3,0.6
UKSME-104392,2023-06-07,Professional Services,East of England,4.9,807973.0,8,0.0673,4.6,3.11,127066.0,24,0,,736,0,0,0.874,124309.0,5.25,4.3,0.6
UKSME-104393,2023-12-24,Construction,London,16.7,499316.0,5,0.1444,0.97,14.75,81527.0,36,0,,663,0,0,0.524,75611.0,5.25,4.3,0.6
UKSME-104394,2022-12-18,Manufacturing,North West,6.4,3366459.0,44,0.077,1.91,7.46,29653.0,36,1,0.768,636,0,0,0.27,29161.0,5.25,4.3,0.6
UKSME-104395,2024-02-28,Healthcare,London,2.2,837629.0,6,0.0566,3.8,3.76,500236.0,72,1,0.508,732,0,0,0.532,377945.0,5.25,4.3,0.6
UKSME-104396,2024-04-26,Manufacturing,West Midlands,8.3,281990.0,2,0.1164,0.37,32.83,70019.0,48,1,0.624,766,15,0,0.281,64318.0,5.25,4.3,0.6
UKSME-104397,2023-09-15,Professional Services,South East,6.4,1339153.0,7,0.1279,2.41,5.93,35296.0,48,0,,755,0,0,0.95,33598.0,5.25,4.3,0.6
UKSME-104398,2022-07-07,Real Estate,North West,10.3,842161.0,11,0.082,5.47,2.61,88620.0,36,0,,547,15,1,0.602,85200.0,5.25,4.3,0.6
UKSME-104399,2021-06-15,Manufacturing,East of England,7.4,929823.0,8,0.0175,28.95,0.49,26266.0,84,0,,667,0,0,0.819,21953.0,5.25,4.3,0.6
UKSME-104400,2022-07-29,Construction,London,9.6,873113.0,11,0.098,3.19,4.47,112790.0,60,1,0.838,658,65,0,0.305,93463.0,5.25,4.3,0.6
UKSME-104401,2022-07-22,Real Estate,London,22.0,71071.0,1,0.09,3.59,3.98,126128.0,120,1,0.297,628,0,0,0.333,122324.0,5.25,4.3,0.6
UKSME-104402,2024-01-30,Technology,South East,8.0,3699288.0,30,0.199,2.15,6.63,46582.0,48,0,,599,0,0,0.766,41402.0,5.25,4.3,0.6
UKSME-104403,2023-05-21,Manufacturing,Wales,6.0,166430.0,2,0.1073,1.98,7.22,50079.0,12,0,,732,0,0,0.653,44239.0,5.25,4.3,0.6
UKSME-104404,2021-05-07,Construction,North West,13.7,736640.0,8,0.1238,1.89,7.58,50720.0,72,0,,727,0,0,0.773,40504.0,5.25,4.3,0.6
UKSME-104405,2022-06-11,Transport,North West,6.7,447817.0,3,0.14,1.11,12.87,227749.0,84,0,,661,0,0,0.868,173507.0,5.25,4.3,0.6
UKSME-104406,2023-07-25,Wholesale,East of England,2.8,2888002.0,27,0.1194,1.39,10.31,39710.0,48,0,,680,0,0,0.507,36711.0,5.25,4.3,0.6
UKSME-104407,2022-06-26,Retail,South West,14.0,228673.0,1,0.026,7.71,1.85,53405.0,48,0,,690,0,0,0.661,40870.0,5.25,4.3,0.6
UKSME-104408,2024-04-28,Hospitality,London,3.8,626138.0,5,-0.0024,263.73,-0.08,103036.0,12,1,0.818,699,0,1,0.107,86371.0,5.25,4.3,0.6
UKSME-104409,2021-08-23,Manufacturing,Scotland,7.8,202601.0,1,0.0793,4.27,3.34,12191.0,36,1,0.784,666,0,0,0.151,11833.0,5.25,4.3,0.6
UKSME-104410,2021-12-11,Real Estate,North West,8.1,921777.0,10,0.04,6.01,2.38,51272.0,60,0,,530,15,1,0.463,50130.0,5.25,4.3,0.6
UKSME-104411,2021-04-25,Manufacturing,London,15.0,1112399.0,7,0.0759,4.88,2.93,26548.0,72,0,,605,0,0,0.424,22261.0,5.25,4.3,0.6
UKSME-104412,2023-09-25,Transport,North West,8.2,90833.0,1,0.1268,3.59,3.98,7048.0,72,1,0.693,523,0,0,0.141,5992.0,5.25,4.3,0.6
UKSME-104413,2022-02-02,Construction,North West,16.2,2832041.0,21,0.0763,4.67,3.06,37871.0,48,0,,678,0,0,0.878,33924.0,5.25,4.3,0.6
UKSME-104414,2023-02-17,Real Estate,Northern Ireland,5.8,1621099.0,14,0.0652,5.88,2.43,53022.0,48,1,0.646,537,0,1,0.098,52788.0,5.25,4.3,0.6
UKSME-104415,2024-03-05,Transport,North West,4.3,1441599.0,8,0.0961,3.49,4.09,19194.0,48,1,0.612,602,0,0,0.388,16560.0,5.25,4.3,0.6
UKSME-104416,2023-09-20,Retail,Scotland,20.7,215122.0,1,0.0902,1.09,13.13,219093.0,48,1,0.623,606,0,0,0.31,207512.0,5.25,4.3,0.6
UKSME-104417,2022-04-28,Healthcare,South East,10.2,685767.0,7,0.1773,2.78,5.14,121004.0,60,0,,519,0,0,0.602,104472.0,5.25,4.3,0.6
UKSME-104418,2023-04-26,Hospitality,North West,32.6,6128527.0,44,0.1139,4.72,3.03,355364.0,60,1,0.625,533,0,1,0.467,275631.0,5.25,4.3,0.6
UKSME-104419,2021-07-23,Transport,Yorkshire,4.6,615740.0,3,0.0951,0.27,53.08,76234.0,36,0,,817,0,0,0.648,69088.0,5.25,4.3,0.6
UKSME-104420,2023-12-23,Hospitality,West Midlands,8.0,5304833.0,52,0.1778,0.28,51.54,41137.0,72,0,,685,0,0,0.533,34060.0,5.25,4.3,0.6
UKSME-104421,2023-12-15,Retail,South East,12.8,988874.0,8,0.1498,2.47,5.77,23217.0,60,0,,571,0,0,0.647,20853.0,5.25,4.3,0.6
UKSME-104422,2023-05-04,Manufacturing,South West,6.6,830633.0,7,0.1115,5.46,2.62,667054.0,60,0,,736,15,0,0.912,543663.0,5.25,4.3,0.6
UKSME-104423,2023-10-21,Real Estate,West Midlands,8.3,463602.0,4,0.1118,3.7,3.87,23119.0,12,0,,657,0,0,0.829,19557.0,5.25,4.3,0.6
UKSME-104424,2024-02-25,Wholesale,Wales,10.2,598353.0,4,0.0316,0.92,15.45,146563.0,60,0,,604,0,0,0.747,128807.0,5.25,4.3,0.6
UKSME-104425,2021-06-22,Transport,London,16.4,113877.0,1,0.1093,5.62,2.54,74143.0,48,1,0.695,663,0,0,0.217,61950.0,5.25,4.3,0.6
UKSME-104426,2022-05-07,Real Estate,Scotland,7.2,191994.0,1,0.0131,6.33,2.26,14031.0,36,1,0.636,678,0,0,0.227,13866.0,5.25,4.3,0.6
UKSME-104427,2023-06-28,Retail,London,3.9,527041.0,2,-0.08,124.92,-4.82,27331.0,48,1,0.621,731,15,1,0.058,24362.0,5.25,4.3,0.6
UKSME-104428,2021-12-25,Transport,Scotland,5.5,1663862.0,14,0.0513,0.2,73.25,63316.0,60,0,,652,0,0,0.514,62493.0,5.25,4.3,0.6
UKSME-104429,2023-07-28,Retail,North West,6.3,500896.0,5,0.1371,1.11,12.85,51846.0,24,1,0.911,538,0,0,0.257,40567.0,5.25,4.3,0.6
UKSME-104430,2021-12-02,Healthcare,London,2.7,2654097.0,16,0.1016,1.7,8.4,98704.0,36,1,0.475,649,0,0,0.05,82522.0,5.25,4.3,0.6
UKSME-104431,2022-03-21,Retail,Scotland,5.0,881634.0,8,0.1802,2.73,5.22,30178.0,60,0,,718,0,0,0.535,26514.0,5.25,4.3,0.6
UKSME-104432,2023-04-23,Wholesale,Yorkshire,15.6,15280994.0,107,0.0768,1.94,7.38,176627.0,48,1,0.669,651,5,0,0.125,171455.0,5.25,4.3,0.6
UKSME-104433,2024-03-30,Real Estate,West Midlands,14.1,2859481.0,37,0.0489,11.12,1.28,236051.0,72,0,,894,0,1,0.463,202954.0,5.25,4.3,0.6
UKSME-104434,2021-08-31,Manufacturing,South West,20.0,1701195.0,20,0.0967,3.91,3.65,50215.0,48,1,0.668,738,0,0,0.336,46465.0,5.25,4.3,0.6
UKSME-104435,2023-08-13,Transport,London,5.2,5257765.0,42,0.1846,1.48,9.65,29515.0,60,1,0.836,822,65,0,0.074,26695.0,5.25,4.3,0.6
UKSME-104436,2021-02-25,Manufacturing,Scotland,28.0,606824.0,3,0.0768,10.05,1.42,235733.0,36,1,0.619,852,15,0,0.291,177200.0,5.25,4.3,0.6
UKSME-104437,2021-05-21,Wholesale,Wales,9.2,1402917.0,18,0.1357,1.13,12.67,23685.0,120,1,0.774,733,0,0,0.147,21599.0,5.25,4.3,0.6
UKSME-104438,2021-05-22,Transport,North West,10.3,6283018.0,78,0.117,0.97,14.76,135829.0,120,0,,689,0,0,0.79,121473.0,5.25,4.3,0.6
UKSME-104439,2022-04-01,Healthcare,East of England,15.0,1429915.0,10,0.0982,4.55,3.14,15905.0,72,1,0.376,734,0,0,0.302,13201.0,5.25,4.3,0.6
UKSME-104440,2024-02-19,Manufacturing,Scotland,9.5,707383.0,4,0.1923,0.86,16.68,44516.0,60,1,0.397,621,0,0,0.263,39300.0,5.25,4.3,0.6
